3,5,0.0,-156.99999999999997,8.0
4,5,0.0,-156.99999999999997,8.0
5,5,0.0,-156.99999999999997,8.0
6,5,0.0,-156.99999999999997,8.0
7,5,0.0,-156.99999999999997,8.0
8,5,0.0,-156.99999999999997,8.0
9,5,0.0,-156.99999999999997,8.0
10,5,0.0,-156.99999999999997,8.0
11,5,0.0,-156.99999999999997,8.0
12,5,0.0,-156.99999999999997,8.0
13,5,0.0,-156.99999999999997,8.0
14,5,0.0,-156.99999999999997,8.0
15,5,0.0,-156.99999999999997,8.0
16,5,0.0,-156.99999999999997,8.0
17,5,0.0,-156.99999999999997,8.0
18,5,0.0,-156.99999999999997,8.0
19,5,0.0,-156.99999999999997,8.0
20,5,0.0,-156.99999999999997,8.0
21,5,0.0,-156.99999999999997,8.0
22,5,0.0,-156.99999999999997,8.0
23,5,0.0,-156.99999999999997,8.0
24,5,0.0,-156.99999999999997,8.0
25,5,0.0,-156.99999999999997,8.0
26,5,0.0,-156.99999999999997,8.0
27,5,0.0,-156.99999999999997,8.0
28,5,0.0,-156.99999999999997,8.0
29,5,0.0,-156.99999999999997,8.0
30,5,0.0,-156.99999999999997,8.0
31,5,0.0,-156.99999999999997,8.0
32,5,0.0,-156.99999999999997,8.0
33,5,0.0,-156.99999999999997,8.0
34,5,0.0,-156.99999999999997,8.0
35,5,0.0,-156.99999999999997,8.0
36,5,0.0,-156.99999999999997,8.0
37,5,0.0,-156.99999999999997,8.0
38,5,0.0,-156.99999999999997,8.0
39,5,0.0,-156.99999999999997,8.0
40,5,0.0,-156.99999999999997,8.0
41,5,0.0,-156.99999999999997,8.0
42,5,0.0,-156.99999999999997,8.0
43,5,0.0,-156.99999999999997,8.0
44,5,0.0,-156.99999999999997,8.0
45,5,0.0,-156.99999999999997,8.0
46,5,0.0,-156.99999999999997,8.0
47,5,0.0,-156.99999999999997,8.0
48,5,0.0,-156.99999999999997,8.0
49,5,0.0,-156.99999999999997,8.0
50,5,0.0,-156.99999999999997,8.0
51,5,0.0,-156.99999999999997,8.0
52,5,0.0,-156.99999999999997,8.0
53,5,0.0,-156.99999999999997,8.0
54,5,0.0,-156.99999999999997,8.0
55,5,0.0,-156.99999999999997,8.0
56,5,0.0,-156.99999999999997,8.0
57,5,0.0,-156.99999999999997,8.0
58,5,0.0,-156.99999999999997,8.0
59,5,0.0,-156.99999999999997,8.0
60,5,0.0,-156.99999999999997,8.0
61,5,0.0,-156.99999999999997,8.0
62,5,0.0,-156.99999999999997,8.0
63,5,0.0,-156.99999999999997,8.0
64,5,0.0,-156.99999999999997,8.0
65,5,0.0,-156.99999999999997,8.0
66,5,0.0,-156.99999999999997,8.0
67,5,0.0,-156.99999999999997,8.0
68,5,0.0,-156.99999999999997,8.0
69,5,0.0,-156.99999999999997,8.0
70,5,0.0,-156.99999999999997,8.0
71,5,0.0,-156.99999999999997,8.0
72,5,0.0,-156.99999999999997,8.0
73,5,0.0,-156.99999999999997,8.0
74,5,0.0,-156.99999999999997,8.0
75,5,0.0,-156.99999999999997,8.0
76,5,0.0,-156.99999999999997,8.0
77,5,0.0,-156.99999999999997,8.0
78,5,0.0,-156.99999999999997,8.0
79,5,0.0,-156.99999999999997,8.0
80,5,0.0,-156.99999999999997,8.0
81,5,0.0,-156.99999999999997,8.0
82,5,0.0,-156.99999999999997,8.0
83,5,0.0,-156.99999999999997,8.0
84,5,0.0,-156.99999999999997,8.0
85,5,0.0,-156.99999999999997,8.0
86,5,0.0,-156.99999999999997,8.0
87,5,0.0,-156.99999999999997,8.0
88,5,0.0,-156.99999999999997,8.0
89,5,0.0,-156.99999999999997,8.0
90,5,0.0,-156.99999999999997,8.0
91,5,0.0,-156.99999999999997,8.0
92,5,0.0,-156.99999999999997,8.0
93,5,0.0,-156.99999999999997,8.0
94,5,0.0,-156.99999999999997,8.0
95,5,0.0,-156.99999999999997,8.0
96,5,0.0,-156.99999999999997,8.0
97,5,0.0,-156.99999999999997,8.0
98,5,0.0,-156.99999999999997,8.0
99,5,0.0,-156.99999999999997,8.0
100,5,0.0,-156.99999999999997,8.0
101,5,0.0,-156.99999999999997,8.0
102,5,0.0,-156.99999999999997,8.0
103,5,0.0,-156.99999999999997,8.0
104,5,0.0,-156.99999999999997,8.0
105,5,0.0,-156.99999999999997,8.0
106,5,0.0,-156.99999999999997,8.0
107,5,0.0,-156.99999999999997,8.0
108,5,0.0,-156.99999999999997,8.0
109,5,0.0,-156.99999999999997,8.0
110,5,0.0,-156.99999999999997,8.0
111,5,0.0,-156.99999999999997,8.0
112,5,0.0,-156.99999999999997,8.0
113,5,0.0,-156.99999999999997,8.0
114,5,0.0,-156.99999999999997,8.0
115,5,0.0,-156.99999999999997,8.0
116,5,0.0,-156.99999999999997,8.0
117,5,0.0,-156.99999999999997,8.0
118,5,0.0,-156.99999999999997,8.0
119,5,0.0,-156.99999999999997,8.0
120,5,0.0,-156.99999999999997,8.0
121,5,0.0,-156.99999999999997,8.0
122,5,0.0,-156.99999999999997,8.0
123,5,0.0,-156.99999999999997,8.0
124,5,0.0,-156.99999999999997,8.0
125,5,0.0,-156.99999999999997,8.0
126,5,0.0,-156.99999999999997,8.0
127,5,0.0,-156.99999999999997,8.0
128,5,0.0,-156.99999999999997,8.0
129,5,0.0,-156.99999999999997,8.0
130,5,0.0,-156.99999999999997,8.0
131,5,0.0,-156.99999999999997,8.0
132,5,0.0,-156.99999999999997,8.0
133,5,0.0,-156.99999999999997,8.0
134,5,0.0,-156.99999999999997,8.0
135,5,0.0,-156.99999999999997,8.0
136,5,0.0,-156.99999999999997,8.0
137,5,0.0,-156.99999999999997,8.0
138,5,0.0,-156.99999999999997,8.0
139,5,0.0,-156.99999999999997,8.0
140,5,0.0,-156.99999999999997,8.0
141,5,0.0,-156.99999999999997,8.0
142,5,0.0,-156.99999999999997,8.0
143,5,0.0,-156.99999999999997,8.0
144,5,0.0,-156.99999999999997,8.0
